cell_id,municipio,time_bucket,dia_tipo,hour,centroid_lat,centroid_lon,n_requests,n_drivers_available,supply_demand_ratio,demand_density,cancel_rate,is_hot_true,zone_id_true
2-14-12,2,entre_semana_05,entre_semana,5,16.75912,-93.126275,1,4,4.0,11.11,0.0,False,1
2-14-12,2,entre_semana_07,entre_semana,7,16.75912,-93.126275,9,3,0.333,100.0,0.556,True,1
2-14-12,2,entre_semana_08,entre_semana,8,16.75912,-93.126275,5,1,0.2,55.56,0.4,True,1
2-14-12,2,entre_semana_09,entre_semana,9,16.75912,-93.126275,2,3,1.5,22.22,0.0,False,1
2-14-12,2,entre_semana_10,entre_semana,10,16.75912,-93.126275,4,4,1.0,44.44,0.0,False,1
2-14-12,2,entre_semana_11,entre_semana,11,16.75912,-93.126275,2,4,2.0,22.22,0.0,False,1
2-14-12,2,entre_semana_12,entre_semana,12,16.75912,-93.126275,1,2,2.0,11.11,0.0,False,1
2-14-12,2,entre_semana_13,entre_semana,13,16.75912,-93.126275,1,2,2.0,11.11,0.0,False,1
2-14-12,2,entre_semana_14,entre_semana,14,16.75912,-93.126275,2,5,2.5,22.22,0.0,False,1
2-14-12,2,entre_semana_15,entre_semana,15,16.75912,-93.126275,2,1,0.5,22.22,0.0,False,1
2-14-12,2,entre_semana_17,entre_semana,17,16.75912,-93.126275,10,6,0.6,111.11,0.3,True,1
2-14-12,2,entre_semana_18,entre_semana,18,16.75912,-93.126275,9,3,0.333,100.0,0.556,True,1
2-14-12,2,entre_semana_19,entre_semana,19,16.75912,-93.126275,5,5,1.0,55.56,0.2,True,1
2-14-12,2,entre_semana_20,entre_semana,20,16.75912,-93.126275,4,5,1.25,44.44,0.5,False,1
2-14-12,2,entre_semana_21,entre_semana,21,16.75912,-93.126275,1,1,1.0,11.11,0.0,False,1
2-14-12,2,entre_semana_22,entre_semana,22,16.75912,-93.126275,4,8,2.0,44.44,0.0,False,1
2-14-12,2,fin_de_semana_00,fin_de_semana,0,16.75912,-93.126275,1,1,1.0,11.11,0.0,False,1
2-14-12,2,fin_de_semana_03,fin_de_semana,3,16.75912,-93.126275,1,4,4.0,11.11,0.0,False,1
2-14-12,2,fin_de_semana_05,fin_de_semana,5,16.75912,-93.126275,1,7,7.0,11.11,0.0,False,1
2-14-12,2,fin_de_semana_07,fin_de_semana,7,16.75912,-93.126275,3,3,1.0,33.33,0.667,False,1
2-14-12,2,fin_de_semana_08,fin_de_semana,8,16.75912,-93.126275,2,5,2.5,22.22,0.0,False,1
2-14-12,2,fin_de_semana_09,fin_de_semana,9,16.75912,-93.126275,2,3,1.5,22.22,0.5,False,1
2-14-12,2,fin_de_semana_10,fin_de_semana,10,16.75912,-93.126275,2,2,1.0,22.22,0.5,False,1
2-14-12,2,fin_de_semana_11,fin_de_semana,11,16.75912,-93.126275,1,3,3.0,11.11,0.0,False,1
2-14-12,2,fin_de_semana_13,fin_de_semana,13,16.75912,-93.126275,1,5,5.0,11.11,0.0,False,1
2-14-12,2,fin_de_semana_14,fin_de_semana,14,16.75912,-93.126275,1,8,8.0,11.11,0.0,False,1
2-14-12,2,fin_de_semana_16,fin_de_semana,16,16.75912,-93.126275,1,6,6.0,11.11,0.0,False,1
2-14-12,2,fin_de_semana_17,fin_de_semana,17,16.75912,-93.126275,5,2,0.4,55.56,0.4,True,1
2-14-12,2,fin_de_semana_18,fin_de_semana,18,16.75912,-93.126275,5,2,0.4,55.56,0.2,True,1
2-14-12,2,fin_de_semana_19,fin_de_semana,19,16.75912,-93.126275,1,3,3.0,11.11,0.0,False,1
2-14-12,2,fin_de_semana_20,fin_de_semana,20,16.75912,-93.126275,3,4,1.333,33.33,0.333,False,1
2-14-12,2,fin_de_semana_21,fin_de_semana,21,16.75912,-93.126275,2,6,3.0,22.22,0.0,False,1
2-14-12,2,fin_de_semana_22,fin_de_semana,22,16.75912,-93.126275,3,3,1.0,33.33,0.333,False,1
2-14-12,2,fin_de_semana_23,fin_de_semana,23,16.75912,-93.126275,4,6,1.5,44.44,0.0,False,1
2-14-13,2,entre_semana_08,entre_semana,8,16.75912,-93.123577,2,3,1.5,22.22,0.5,False,-1
2-14-13,2,fin_de_semana_12,fin_de_semana,12,16.75912,-93.123577,1,4,4.0,11.11,0.0,False,-1
2-14-13,2,fin_de_semana_20,fin_de_semana,20,16.75912,-93.123577,1,6,6.0,11.11,1.0,False,1
2-14-14,2,entre_semana_07,entre_semana,7,16.75912,-93.12088,2,2,1.0,22.22,0.5,False,-1
2-14-14,2,entre_semana_09,entre_semana,9,16.75912,-93.12088,1,5,5.0,11.11,0.0,False,-1
2-14-14,2,entre_semana_19,entre_semana,19,16.75912,-93.12088,1,9,9.0,11.11,0.0,False,-1
2-14-14,2,fin_de_semana_07,fin_de_semana,7,16.75912,-93.12088,1,4,4.0,11.11,1.0,False,-1
2-14-15,2,entre_semana_08,entre_semana,8,16.75912,-93.118182,1,6,6.0,11.11,1.0,False,-1
2-14-15,2,entre_semana_12,entre_semana,12,16.75912,-93.118182,1,2,2.0,11.11,1.0,False,-1
2-14-15,2,entre_semana_13,entre_semana,13,16.75912,-93.118182,1,0,0.0,11.11,0.0,False,-1
2-14-15,2,entre_semana_20,entre_semana,20,16.75912,-93.118182,2,5,2.5,22.22,0.0,False,-1
2-14-15,2,fin_de_semana_13,fin_de_semana,13,16.75912,-93.118182,1,11,11.0,11.11,0.0,False,-1
2-14-15,2,fin_de_semana_18,fin_de_semana,18,16.75912,-93.118182,1,4,4.0,11.11,1.0,False,-1
2-14-16,2,entre_semana_08,entre_semana,8,16.75912,-93.115484,1,2,2.0,11.11,0.0,False,-1
2-14-16,2,entre_semana_20,entre_semana,20,16.75912,-93.115484,1,4,4.0,11.11,0.0,False,-1
2-14-16,2,fin_de_semana_19,fin_de_semana,19,16.75912,-93.115484,1,1,1.0,11.11,0.0,False,-1
2-14-17,2,entre_semana_11,entre_semana,11,16.75912,-93.112786,1,2,2.0,11.11,0.0,False,-1
2-14-17,2,fin_de_semana_19,fin_de_semana,19,16.75912,-93.112786,1,4,4.0,11.11,0.0,False,-1
2-14-18,2,entre_semana_08,entre_semana,8,16.75912,-93.110088,1,2,2.0,11.11,1.0,False,-1
2-14-18,2,fin_de_semana_09,fin_de_semana,9,16.75912,-93.110088,1,6,6.0,11.11,0.0,False,-1
2-14-19,2,fin_de_semana_08,fin_de_semana,8,16.75912,-93.10739,1,5,5.0,11.11,0.0,False,-1
2-14-19,2,fin_de_semana_17,fin_de_semana,17,16.75912,-93.10739,1,5,5.0,11.11,1.0,False,-1
2-14-19,2,fin_de_semana_18,fin_de_semana,18,16.75912,-93.10739,1,3,3.0,11.11,0.0,False,-1
2-14-20,2,entre_semana_07,entre_semana,7,16.75912,-93.104692,1,4,4.0,11.11,0.0,False,-1
2-14-20,2,entre_semana_08,entre_semana,8,16.75912,-93.104692,1,2,2.0,11.11,0.0,False,-1
2-14-21,2,entre_semana_08,entre_semana,8,16.75912,-93.101994,1,0,0.0,11.11,1.0,False,-1
2-14-21,2,fin_de_semana_07,fin_de_semana,7,16.75912,-93.101994,1,9,9.0,11.11,0.0,False,-1
2-14-21,2,fin_de_semana_23,fin_de_semana,23,16.75912,-93.101994,1,6,6.0,11.11,0.0,False,-1
2-14-23,2,entre_semana_06,entre_semana,6,16.75912,-93.096598,1,4,4.0,11.11,0.0,False,-1
2-14-23,2,entre_semana_08,entre_semana,8,16.75912,-93.096598,2,5,2.5,22.22,0.0,False,-1
2-14-23,2,fin_de_semana_09,fin_de_semana,9,16.75912,-93.096598,1,3,3.0,11.11,1.0,False,-1
2-14-25,2,entre_semana_18,entre_semana,18,16.75912,-93.091202,1,6,6.0,11.11,1.0,False,-1
2-14-26,2,entre_semana_02,entre_semana,2,16.75912,-93.088504,1,7,7.0,11.11,0.0,False,-1
2-14-26,2,entre_semana_17,entre_semana,17,16.75912,-93.088504,1,2,2.0,11.11,0.0,False,-1
2-14-26,2,entre_semana_20,entre_semana,20,16.75912,-93.088504,2,1,0.5,22.22,0.0,False,-1
2-14-26,2,entre_semana_22,entre_semana,22,16.75912,-93.088504,1,7,7.0,11.11,0.0,False,-1
2-14-26,2,fin_de_semana_09,fin_de_semana,9,16.75912,-93.088504,1,2,2.0,11.11,0.0,False,-1
2-14-26,2,fin_de_semana_12,fin_de_semana,12,16.75912,-93.088504,1,6,6.0,11.11,0.0,False,-1
2-14-26,2,fin_de_semana_13,fin_de_semana,13,16.75912,-93.088504,1,6,6.0,11.11,1.0,False,-1
2-14-27,2,entre_semana_04,entre_semana,4,16.75912,-93.085806,1,5,5.0,11.11,0.0,False,-1
2-14-27,2,entre_semana_12,entre_semana,12,16.75912,-93.085806,1,4,4.0,11.11,0.0,False,-1
2-14-27,2,entre_semana_13,entre_semana,13,16.75912,-93.085806,1,6,6.0,11.11,0.0,False,-1
2-14-27,2,entre_semana_16,entre_semana,16,16.75912,-93.085806,1,3,3.0,11.11,0.0,False,-1
2-14-27,2,entre_semana_18,entre_semana,18,16.75912,-93.085806,2,2,1.0,22.22,0.0,False,-1
2-14-27,2,fin_de_semana_19,fin_de_semana,19,16.75912,-93.085806,1,5,5.0,11.11,0.0,False,-1
2-14-27,2,fin_de_semana_20,fin_de_semana,20,16.75912,-93.085806,1,10,10.0,11.11,0.0,False,-1
2-14-28,2,entre_semana_17,entre_semana,17,16.75912,-93.083108,1,5,5.0,11.11,1.0,False,-1
2-14-28,2,fin_de_semana_15,fin_de_semana,15,16.75912,-93.083108,1,5,5.0,11.11,0.0,False,-1
2-14-29,2,entre_semana_19,entre_semana,19,16.75912,-93.08041,1,4,4.0,11.11,0.0,False,-1
2-14-29,2,fin_de_semana_08,fin_de_semana,8,16.75912,-93.08041,2,3,1.5,22.22,0.5,False,-1
2-14-29,2,fin_de_semana_23,fin_de_semana,23,16.75912,-93.08041,1,4,4.0,11.11,0.0,False,-1
2-15-0,2,entre_semana_18,entre_semana,18,16.761818,-93.158651,1,5,5.0,11.11,0.0,False,-1
2-15-0,2,entre_semana_20,entre_semana,20,16.761818,-93.158651,2,2,1.0,22.22,0.5,False,-1
2-15-0,2,fin_de_semana_22,fin_de_semana,22,16.761818,-93.158651,1,2,2.0,11.11,0.0,False,-1
2-15-1,2,entre_semana_16,entre_semana,16,16.761818,-93.155953,1,1,1.0,11.11,0.0,False,-1
2-15-1,2,entre_semana_17,entre_semana,17,16.761818,-93.155953,1,4,4.0,11.11,0.0,False,-1
2-15-2,2,entre_semana_06,entre_semana,6,16.761818,-93.153255,1,1,1.0,11.11,0.0,False,-1
2-15-2,2,entre_semana_18,entre_semana,18,16.761818,-93.153255,1,5,5.0,11.11,0.0,False,-1
2-15-2,2,entre_semana_19,entre_semana,19,16.761818,-93.153255,1,2,2.0,11.11,1.0,False,-1
2-15-3,2,entre_semana_02,entre_semana,2,16.761818,-93.150557,1,3,3.0,11.11,0.0,False,-1
2-15-3,2,entre_semana_08,entre_semana,8,16.761818,-93.150557,1,5,5.0,11.11,0.0,False,-1
2-15-3,2,fin_de_semana_09,fin_de_semana,9,16.761818,-93.150557,1,0,0.0,11.11,0.0,False,-1
2-15-4,2,entre_semana_07,entre_semana,7,16.761818,-93.147859,1,5,5.0,11.11,1.0,False,-1
2-15-4,2,entre_semana_08,entre_semana,8,16.761818,-93.147859,1,3,3.0,11.11,1.0,False,-1
2-15-5,2,entre_semana_05,entre_semana,5,16.761818,-93.145161,1,5,5.0,11.11,0.0,False,-1
2-15-5,2,entre_semana_12,entre_semana,12,16.761818,-93.145161,1,10,10.0,11.11,0.0,False,-1
2-15-5,2,entre_semana_18,entre_semana,18,16.761818,-93.145161,1,8,8.0,11.11,0.0,False,-1
2-15-5,2,entre_semana_20,entre_semana,20,16.761818,-93.145161,1,6,6.0,11.11,0.0,False,-1
2-15-6,2,fin_de_semana_13,fin_de_semana,13,16.761818,-93.142463,1,2,2.0,11.11,0.0,False,-1
2-15-6,2,fin_de_semana_14,fin_de_semana,14,16.761818,-93.142463,1,3,3.0,11.11,0.0,False,-1
2-15-7,2,entre_semana_13,entre_semana,13,16.761818,-93.139765,1,1,1.0,11.11,0.0,False,-1
2-15-7,2,fin_de_semana_09,fin_de_semana,9,16.761818,-93.139765,1,0,0.0,11.11,0.0,False,-1
2-15-8,2,entre_semana_09,entre_semana,9,16.761818,-93.137067,1,6,6.0,11.11,0.0,False,-1
2-15-8,2,fin_de_semana_10,fin_de_semana,10,16.761818,-93.137067,1,3,3.0,11.11,0.0,False,-1
2-15-8,2,fin_de_semana_23,fin_de_semana,23,16.761818,-93.137067,1,3,3.0,11.11,0.0,False,-1
2-15-9,2,entre_semana_04,entre_semana,4,16.761818,-93.134369,1,1,1.0,11.11,0.0,False,-1
2-15-9,2,entre_semana_07,entre_semana,7,16.761818,-93.134369,1,7,7.0,11.11,0.0,False,-1
2-15-9,2,entre_semana_19,entre_semana,19,16.761818,-93.134369,1,3,3.0,11.11,1.0,False,-1
2-15-9,2,fin_de_semana_03,fin_de_semana,3,16.761818,-93.134369,1,3,3.0,11.11,0.0,False,1
2-15-10,2,entre_semana_03,entre_semana,3,16.761818,-93.131671,1,4,4.0,11.11,1.0,False,-1
2-15-10,2,entre_semana_06,entre_semana,6,16.761818,-93.131671,1,5,5.0,11.11,0.0,False,1
2-15-10,2,entre_semana_07,entre_semana,7,16.761818,-93.131671,3,7,2.333,33.33,0.333,False,1
2-15-10,2,entre_semana_08,entre_semana,8,16.761818,-93.131671,2,6,3.0,22.22,0.0,False,1
2-15-10,2,entre_semana_09,entre_semana,9,16.761818,-93.131671,1,4,4.0,11.11,0.0,False,1
2-15-10,2,entre_semana_10,entre_semana,10,16.761818,-93.131671,1,4,4.0,11.11,0.0,False,1
2-15-10,2,entre_semana_12,entre_semana,12,16.761818,-93.131671,1,0,0.0,11.11,0.0,False,1
2-15-10,2,entre_semana_13,entre_semana,13,16.761818,-93.131671,2,3,1.5,22.22,0.0,False,1
2-15-10,2,entre_semana_14,entre_semana,14,16.761818,-93.131671,1,1,1.0,11.11,0.0,False,-1
2-15-10,2,entre_semana_15,entre_semana,15,16.761818,-93.131671,2,2,1.0,22.22,0.0,False,1
2-15-10,2,entre_semana_17,entre_semana,17,16.761818,-93.131671,1,3,3.0,11.11,0.0,False,-1
2-15-10,2,entre_semana_18,entre_semana,18,16.761818,-93.131671,1,4,4.0,11.11,0.0,False,1
2-15-10,2,entre_semana_19,entre_semana,19,16.761818,-93.131671,1,4,4.0,11.11,0.0,False,1
2-15-10,2,entre_semana_20,entre_semana,20,16.761818,-93.131671,1,4,4.0,11.11,0.0,False,-1
2-15-10,2,entre_semana_23,entre_semana,23,16.761818,-93.131671,2,8,4.0,22.22,0.0,False,1
2-15-10,2,fin_de_semana_08,fin_de_semana,8,16.761818,-93.131671,1,2,2.0,11.11,1.0,False,1
2-15-10,2,fin_de_semana_16,fin_de_semana,16,16.761818,-93.131671,1,6,6.0,11.11,1.0,False,-1
2-15-10,2,fin_de_semana_18,fin_de_semana,18,16.761818,-93.131671,1,1,1.0,11.11,0.0,False,1
2-15-10,2,fin_de_semana_19,fin_de_semana,19,16.761818,-93.131671,1,8,8.0,11.11,1.0,False,1
2-15-10,2,fin_de_semana_21,fin_de_semana,21,16.761818,-93.131671,1,2,2.0,11.11,0.0,False,-1
2-15-11,2,entre_semana_00,entre_semana,0,16.761818,-93.128973,1,5,5.0,11.11,0.0,False,1
2-15-11,2,entre_semana_02,entre_semana,2,16.761818,-93.128973,1,3,3.0,11.11,0.0,False,1
2-15-11,2,entre_semana_04,entre_semana,4,16.761818,-93.128973,1,2,2.0,11.11,1.0,False,1
2-15-11,2,entre_semana_06,entre_semana,6,16.761818,-93.128973,2,4,2.0,22.22,0.0,False,1
2-15-11,2,entre_semana_07,entre_semana,7,16.761818,-93.128973,3,4,1.333,33.33,0.667,False,1
2-15-11,2,entre_semana_08,entre_semana,8,16.761818,-93.128973,3,6,2.0,33.33,0.333,False,1
2-15-11,2,entre_semana_09,entre_semana,9,16.761818,-93.128973,1,2,2.0,11.11,0.0,False,1
2-15-11,2,entre_semana_12,entre_semana,12,16.761818,-93.128973,1,4,4.0,11.11,0.0,False,1
2-15-11,2,entre_semana_13,entre_semana,13,16.761818,-93.128973,1,5,5.0,11.11,0.0,False,-1
2-15-11,2,entre_semana_14,entre_semana,14,16.761818,-93.128973,2,2,1.0,22.22,0.0,False,-1
2-15-11,2,entre_semana_17,entre_semana,17,16.761818,-93.128973,2,5,2.5,22.22,0.0,False,-1
2-15-11,2,entre_semana_18,entre_semana,18,16.761818,-93.128973,3,6,2.0,33.33,0.333,False,1
2-15-11,2,entre_semana_19,entre_semana,19,16.761818,-93.128973,4,5,1.25,44.44,0.25,False,1
2-15-11,2,entre_semana_23,entre_semana,23,16.761818,-93.128973,1,5,5.0,11.11,0.0,False,1
2-15-11,2,fin_de_semana_03,fin_de_semana,3,16.761818,-93.128973,1,5,5.0,11.11,0.0,False,1
2-15-11,2,fin_de_semana_06,fin_de_semana,6,16.761818,-93.128973,1,3,3.0,11.11,0.0,False,1
2-15-11,2,fin_de_semana_07,fin_de_semana,7,16.761818,-93.128973,1,2,2.0,11.11,0.0,False,1
2-15-11,2,fin_de_semana_08,fin_de_semana,8,16.761818,-93.128973,1,2,2.0,11.11,0.0,False,1
2-15-11,2,fin_de_semana_09,fin_de_semana,9,16.761818,-93.128973,2,5,2.5,22.22,0.0,False,1
2-15-11,2,fin_de_semana_11,fin_de_semana,11,16.761818,-93.128973,1,2,2.0,11.11,0.0,False,1
2-15-11,2,fin_de_semana_14,fin_de_semana,14,16.761818,-93.128973,1,7,7.0,11.11,0.0,False,1
2-15-11,2,fin_de_semana_17,fin_de_semana,17,16.761818,-93.128973,1,4,4.0,11.11,0.0,False,-1
2-15-11,2,fin_de_semana_18,fin_de_semana,18,16.761818,-93.128973,1,2,2.0,11.11,0.0,False,1
2-15-11,2,fin_de_semana_20,fin_de_semana,20,16.761818,-93.128973,2,2,1.0,22.22,0.0,False,-1
2-15-11,2,fin_de_semana_21,fin_de_semana,21,16.761818,-93.128973,1,7,7.0,11.11,0.0,False,1
2-15-12,2,entre_semana_16,entre_semana,16,16.761818,-93.126275,1,1,1.0,11.11,0.0,False,-1
2-15-12,2,entre_semana_20,entre_semana,20,16.761818,-93.126275,1,4,4.0,11.11,0.0,False,1
2-15-12,2,fin_de_semana_21,fin_de_semana,21,16.761818,-93.126275,1,6,6.0,11.11,1.0,False,1
2-15-14,2,fin_de_semana_14,fin_de_semana,14,16.761818,-93.12088,1,1,1.0,11.11,0.0,False,-1
2-15-15,2,entre_semana_17,entre_semana,17,16.761818,-93.118182,1,4,4.0,11.11,0.0,False,-1
2-15-15,2,entre_semana_20,entre_semana,20,16.761818,-93.118182,3,6,2.0,33.33,0.667,False,-1
2-15-15,2,fin_de_semana_21,fin_de_semana,21,16.761818,-93.118182,1,1,1.0,11.11,0.0,False,-1
2-15-16,2,entre_semana_05,entre_semana,5,16.761818,-93.115484,1,7,7.0,11.11,0.0,False,-1
2-15-16,2,entre_semana_07,entre_semana,7,16.761818,-93.115484,1,6,6.0,11.11,1.0,False,-1
2-15-16,2,entre_semana_14,entre_semana,14,16.761818,-93.115484,1,4,4.0,11.11,0.0,False,-1
2-15-16,2,fin_de_semana_22,fin_de_semana,22,16.761818,-93.115484,1,8,8.0,11.11,0.0,False,-1
2-15-17,2,entre_semana_07,entre_semana,7,16.761818,-93.112786,2,5,2.5,22.22,0.5,False,-1
2-15-17,2,entre_semana_17,entre_semana,17,16.761818,-93.112786,1,2,2.0,11.11,1.0,False,-1
2-15-18,2,entre_semana_17,entre_semana,17,16.761818,-93.110088,1,3,3.0,11.11,0.0,False,-1
2-15-19,2,entre_semana_06,entre_semana,6,16.761818,-93.10739,1,2,2.0,11.11,0.0,False,-1
2-15-19,2,entre_semana_19,entre_semana,19,16.761818,-93.10739,1,1,1.0,11.11,0.0,False,-1
2-15-19,2,fin_de_semana_17,fin_de_semana,17,16.761818,-93.10739,1,3,3.0,11.11,1.0,False,-1
2-15-20,2,entre_semana_07,entre_semana,7,16.761818,-93.104692,1,7,7.0,11.11,0.0,False,-1
2-15-20,2,entre_semana_13,entre_semana,13,16.761818,-93.104692,1,5,5.0,11.11,1.0,False,-1
2-15-20,2,fin_de_semana_08,fin_de_semana,8,16.761818,-93.104692,1,3,3.0,11.11,1.0,False,-1
2-15-20,2,fin_de_semana_19,fin_de_semana,19,16.761818,-93.104692,1,4,4.0,11.11,1.0,False,-1
2-15-21,2,entre_semana_06,entre_semana,6,16.761818,-93.101994,1,4,4.0,11.11,0.0,False,-1
2-15-21,2,entre_semana_09,entre_semana,9,16.761818,-93.101994,1,8,8.0,11.11,1.0,False,-1
2-15-21,2,entre_semana_16,entre_semana,16,16.761818,-93.101994,1,4,4.0,11.11,0.0,False,-1
2-15-21,2,entre_semana_18,entre_semana,18,16.761818,-93.101994,1,5,5.0,11.11,1.0,False,-1
2-15-21,2,entre_semana_19,entre_semana,19,16.761818,-93.101994,1,4,4.0,11.11,0.0,False,-1
2-15-21,2,fin_de_semana_16,fin_de_semana,16,16.761818,-93.101994,1,4,4.0,11.11,0.0,False,-1
2-15-22,2,fin_de_semana_17,fin_de_semana,17,16.761818,-93.099296,1,3,3.0,11.11,1.0,False,-1
2-15-22,2,fin_de_semana_21,fin_de_semana,21,16.761818,-93.099296,1,7,7.0,11.11,1.0,False,-1
2-15-23,2,entre_semana_04,entre_semana,4,16.761818,-93.096598,1,3,3.0,11.11,0.0,False,-1
2-15-23,2,entre_semana_09,entre_semana,9,16.761818,-93.096598,2,0,0.0,22.22,0.0,False,-1
2-15-23,2,entre_semana_14,entre_semana,14,16.761818,-93.096598,1,1,1.0,11.11,0.0,False,-1
2-15-23,2,entre_semana_22,entre_semana,22,16.761818,-93.096598,2,3,1.5,22.22,0.0,False,-1
2-15-23,2,entre_semana_23,entre_semana,23,16.761818,-93.096598,1,7,7.0,11.11,1.0,False,-1
2-15-23,2,fin_de_semana_08,fin_de_semana,8,16.761818,-93.096598,1,6,6.0,11.11,0.0,False,-1
2-15-24,2,entre_semana_07,entre_semana,7,16.761818,-93.0939,2,3,1.5,22.22,0.5,False,-1
2-15-24,2,entre_semana_08,entre_semana,8,16.761818,-93.0939,1,6,6.0,11.11,0.0,False,-1
2-15-24,2,entre_semana_20,entre_semana,20,16.761818,-93.0939,1,6,6.0,11.11,0.0,False,-1
2-15-25,2,entre_semana_08,entre_semana,8,16.761818,-93.091202,1,5,5.0,11.11,1.0,False,-1
2-15-25,2,fin_de_semana_01,fin_de_semana,1,16.761818,-93.091202,1,5,5.0,11.11,0.0,False,-1
2-15-25,2,fin_de_semana_18,fin_de_semana,18,16.761818,-93.091202,1,2,2.0,11.11,0.0,False,-1
2-15-25,2,fin_de_semana_19,fin_de_semana,19,16.761818,-93.091202,1,2,2.0,11.11,0.0,False,-1
2-15-26,2,entre_semana_02,entre_semana,2,16.761818,-93.088504,1,4,4.0,11.11,0.0,False,-1
2-15-26,2,entre_semana_03,entre_semana,3,16.761818,-93.088504,1,4,4.0,11.11,0.0,False,-1
2-15-26,2,entre_semana_09,entre_semana,9,16.761818,-93.088504,1,2,2.0,11.11,0.0,False,-1
2-15-26,2,entre_semana_13,entre_semana,13,16.761818,-93.088504,1,4,4.0,11.11,1.0,False,-1
2-15-26,2,entre_semana_16,entre_semana,16,16.761818,-93.088504,1,4,4.0,11.11,0.0,False,-1
2-15-26,2,entre_semana_20,entre_semana,20,16.761818,-93.088504,1,5,5.0,11.11,0.0,False,-1
2-15-27,2,entre_semana_18,entre_semana,18,16.761818,-93.085806,1,1,1.0,11.11,0.0,False,-1
2-15-27,2,entre_semana_22,entre_semana,22,16.761818,-93.085806,1,6,6.0,11.11,0.0,False,-1
2-15-28,2,entre_semana_20,entre_semana,20,16.761818,-93.083108,1,6,6.0,11.11,0.0,False,-1
2-15-28,2,fin_de_semana_14,fin_de_semana,14,16.761818,-93.083108,1,2,2.0,11.11,0.0,False,-1
2-15-28,2,fin_de_semana_23,fin_de_semana,23,16.761818,-93.083108,1,4,4.0,11.11,0.0,False,-1
2-15-29,2,fin_de_semana_21,fin_de_semana,21,16.761818,-93.08041,1,3,3.0,11.11,0.0,False,-1
2-16-0,2,entre_semana_07,entre_semana,7,16.764516,-93.158651,1,2,2.0,11.11,0.0,False,-1
2-16-1,2,entre_semana_18,entre_semana,18,16.764516,-93.155953,2,6,3.0,22.22,0.5,False,-1
2-16-1,2,fin_de_semana_22,fin_de_semana,22,16.764516,-93.155953,1,4,4.0,11.11,0.0,False,-1
2-16-3,2,entre_semana_09,entre_semana,9,16.764516,-93.150557,1,6,6.0,11.11,0.0,False,-1
2-16-3,2,entre_semana_10,entre_semana,10,16.764516,-93.150557,1,2,2.0,11.11,0.0,False,-1
2-16-4,2,entre_semana_07,entre_semana,7,16.764516,-93.147859,1,7,7.0,11.11,1.0,False,-1
2-16-4,2,fin_de_semana_22,fin_de_semana,22,16.764516,-93.147859,1,2,2.0,11.11,0.0,False,-1
2-16-5,2,entre_semana_07,entre_semana,7,16.764516,-93.145161,1,4,4.0,11.11,0.0,False,-1
2-16-5,2,entre_semana_13,entre_semana,13,16.764516,-93.145161,1,2,2.0,11.11,1.0,False,-1
2-16-5,2,entre_semana_22,entre_semana,22,16.764516,-93.145161,1,4,4.0,11.11,0.0,False,-1
2-16-5,2,fin_de_semana_15,fin_de_semana,15,16.764516,-93.145161,1,2,2.0,11.11,0.0,False,-1
2-16-7,2,entre_semana_02,entre_semana,2,16.764516,-93.139765,1,5,5.0,11.11,0.0,False,-1
2-16-7,2,entre_semana_09,entre_semana,9,16.764516,-93.139765,1,3,3.0,11.11,1.0,False,-1
2-16-7,2,fin_de_semana_13,fin_de_semana,13,16.764516,-93.139765,1,2,2.0,11.11,0.0,False,-1
2-16-8,2,entre_semana_04,entre_semana,4,16.764516,-93.137067,2,2,1.0,22.22,0.0,False,-1
2-16-9,2,entre_semana_10,entre_semana,10,16.764516,-93.134369,1,8,8.0,11.11,0.0,False,-1
2-16-9,2,entre_semana_18,entre_semana,18,16.764516,-93.134369,1,5,5.0,11.11,0.0,False,-1
2-16-10,2,entre_semana_20,entre_semana,20,16.764516,-93.131671,1,6,6.0,11.11,1.0,False,-1
2-16-11,2,entre_semana_08,entre_semana,8,16.764516,-93.128973,2,5,2.5,22.22,1.0,False,-1
2-16-12,2,entre_semana_20,entre_semana,20,16.764516,-93.126275,2,4,2.0,22.22,0.5,False,-1
2-16-12,2,fin_de_semana_23,fin_de_semana,23,16.764516,-93.126275,1,2,2.0,11.11,0.0,False,-1
2-16-13,2,entre_semana_20,entre_semana,20,16.764516,-93.123577,1,4,4.0,11.11,0.0,False,-1
2-16-14,2,entre_semana_06,entre_semana,6,16.764516,-93.12088,1,2,2.0,11.11,0.0,False,-1
2-16-14,2,entre_semana_17,entre_semana,17,16.764516,-93.12088,1,4,4.0,11.11,0.0,False,-1
2-16-14,2,fin_de_semana_20,fin_de_semana,20,16.764516,-93.12088,1,8,8.0,11.11,0.0,False,-1
2-16-16,2,entre_semana_09,entre_semana,9,16.764516,-93.115484,1,6,6.0,11.11,1.0,False,-1
2-16-16,2,entre_semana_13,entre_semana,13,16.764516,-93.115484,1,5,5.0,11.11,0.0,False,-1
2-16-16,2,entre_semana_18,entre_semana,18,16.764516,-93.115484,1,7,7.0,11.11,0.0,False,-1
2-16-17,2,entre_semana_07,entre_semana,7,16.764516,-93.112786,1,4,4.0,11.11,1.0,False,-1
2-16-17,2,entre_semana_13,entre_semana,13,16.764516,-93.112786,1,4,4.0,11.11,0.0,False,-1
2-16-17,2,entre_semana_17,entre_semana,17,16.764516,-93.112786,1,3,3.0,11.11,1.0,False,-1
